msg_elab_time,msg_arr_freq
CDAD_ReLUNode_[32-8-32],Adam,0.001,MSELoss,50,0.3,512,128,MSELoss,mps,128,160000,40000,0.000254769220704568
CDAD_ReLUNode_[50-10-50],Adam,0.001,MSELoss,50,0.3,512,128,MSELoss,mps,128,160000,40000,5.289251803857881e-06
CDAD_ReLUNode_[64-16-64],Adam,0.001,MSELoss,50,0.3,512,128,MSELoss,mps,128,160000,40000,3.774032829066224e-06
CDAD_ReLUNode_[128-32-128],Adam,0.001,MSELoss,50,0.3,512,128,MSELoss,mps,128,160000,40000,6.011376969220295e-06
